"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","new_deaths","new_deaths_per_million"
"28108","Portugal","Europe",2021-07-30,5934918,58.37,2595,14,1.377
"28109","Portugal","Europe",2021-07-31,5994565,58.96,2590,17,1.672
"28110","Portugal","Europe",2021-08-02,6230708,61.28,1190,9,0.885
"28111","Portugal","Europe",2021-08-03,6290675,61.87,2076,19,1.869
"28112","Portugal","Europe",2021-08-04,6347852,62.43,3203,15,1.475
"28113","Portugal","Europe",2021-08-05,6407389,63.02,2581,10,0.983
"28114","Portugal","Europe",2021-08-06,6472399,63.66,2377,18,1.77
"28115","Portugal","Europe",2021-08-07,6533089,64.25,2621,17,1.672
"28116","Portugal","Europe",2021-08-08,6585486,64.77,1982,10,0.983
"28117","Portugal","Europe",2021-08-09,6773123,66.61,1094,18,1.77
"28118","Portugal","Europe",2021-08-10,6809448,66.97,2232,17,1.672
"28119","Portugal","Europe",2021-08-11,6847221,67.34,2948,12,1.18
"28120","Portugal","Europe",2021-08-12,6878730,67.65,2708,11,1.082
"28121","Portugal","Europe",2021-08-13,6923858,68.1,2598,12,1.18
"28122","Portugal","Europe",2021-08-14,6963794,68.49,2571,12,1.18
"28123","Portugal","Europe",2021-08-15,6968532,68.53,2217,13,1.279
"28124","Portugal","Europe",2021-08-16,7177521,70.59,1135,11,1.082
"28125","Portugal","Europe",2021-08-17,7208927,70.9,2118,11,1.082
"28126","Portugal","Europe",2021-08-18,7234636,71.15,2983,17,1.672
"28127","Portugal","Europe",2021-08-19,7253378,71.34,2554,12,1.18
"28128","Portugal","Europe",2021-08-20,7268720,71.49,2507,9,0.885
"28129","Portugal","Europe",2021-08-21,7293100,71.73,2676,8,0.787
"28130","Portugal","Europe",2021-08-22,7295445,71.75,2112,9,0.885
"28131","Portugal","Europe",2021-08-23,7463765,73.41,1126,6,0.59
"28132","Portugal","Europe",2021-08-24,7478357,73.55,2261,13,1.279
"28133","Portugal","Europe",2021-08-25,7491790,73.68,3062,16,1.574
"28134","Portugal","Europe",2021-08-26,7507240,73.83,2552,15,1.475
"28135","Portugal","Europe",2021-08-27,7521824,73.98,2370,14,1.377
"28136","Portugal","Europe",2021-08-28,7544554,74.2,2374,8,0.787
"28137","Portugal","Europe",2021-08-29,7548336,74.24,1782,10,0.983
"28138","Portugal","Europe",2021-08-30,7642825,75.17,1072,9,0.885
"28139","Portugal","Europe",2021-08-31,7666663,75.4,1908,13,1.279
"28140","Portugal","Europe",2021-09-01,7693635,75.67,1565,14,1.377
"28141","Portugal","Europe",2021-09-02,7727730,76,2830,9,0.885
"28142","Portugal","Europe",2021-09-03,7753354,76.25,1822,6,0.59
"28143","Portugal","Europe",2021-09-05,7880870,77.51,1190,13,1.279
"28144","Portugal","Europe",2021-09-06,7974325,78.43,663,12,1.18
"28145","Portugal","Europe",2021-09-07,8009092,78.77,1231,6,0.59
"28146","Portugal","Europe",2021-09-08,8039551,79.07,1778,10,0.983
"28147","Portugal","Europe",2021-09-09,8070472,79.37,1408,10,0.983
"28148","Portugal","Europe",2021-09-10,8100277,79.67,1323,7,0.688
"28149","Portugal","Europe",2021-09-11,8130139,79.96,1223,10,0.983
"28150","Portugal","Europe",2021-09-12,8245998,81.1,911,8,0.787
"28151","Portugal","Europe",2021-09-13,8298891,81.62,458,5,0.492
"28152","Portugal","Europe",2021-09-14,8344491,82.07,1058,6,0.59
"28153","Portugal","Europe",2021-09-20,8546688,84.06,272,7,0.688
"28154","Portugal","Europe",2021-09-21,8578497,84.37,780,11,1.082
"28155","Portugal","Europe",2021-09-22,8597410,84.55,891,8,0.787
"28156","Portugal","Europe",2021-09-26,8658945,85.16,599,2,0.197
"28157","Portugal","Europe",2021-09-27,8677498,85.34,230,1,0.098
"28158","Portugal","Europe",2021-10-04,8743133,85.99,193,7,0.688
"28159","Portugal","Europe",2021-10-11,8790851,86.46,327,7,0.688
"28160","Portugal","Europe",2021-10-18,8832113,86.86,291,3,0.295
"28161","Portugal","Europe",2021-10-25,8865394,87.19,313,5,0.492
"28162","Portugal","Europe",2021-11-01,8887758,87.41,491,5,0.492
"28163","Portugal","Europe",2021-11-08,8904618,87.58,568,6,0.59
"28164","Portugal","Europe",2021-11-15,8925907,87.78,974,8,0.787
"28165","Portugal","Europe",2021-11-29,8982887,88.35,1635,13,1.279
"28166","Portugal","Europe",2021-11-30,8985999,88.38,2907,11,1.082
"28167","Portugal","Europe",2021-12-01,8989676,88.41,4670,17,1.672
"28168","Portugal","Europe",2021-12-02,8992891,88.44,2898,13,1.279
"28169","Portugal","Europe",2021-12-03,8997338,88.49,2535,21,2.065
"28170","Portugal","Europe",2021-12-04,9001340,88.53,5649,22,2.164
"28171","Portugal","Europe",2021-12-05,9005089,88.56,3786,23,2.262
"28172","Portugal","Europe",2021-12-06,9007300,88.59,2216,14,1.377
"28173","Portugal","Europe",2021-12-07,9011368,88.63,3417,21,2.065
"28174","Portugal","Europe",2021-12-08,9015300,88.66,5286,15,1.475
"28175","Portugal","Europe",2021-12-09,9018317,88.69,3588,23,2.262
"28176","Portugal","Europe",2021-12-10,9022419,88.73,3742,16,1.574
"28177","Portugal","Europe",2021-12-11,9026273,88.77,5373,19,1.869
"28178","Portugal","Europe",2021-12-12,9030199,88.81,3879,13,1.279
"28179","Portugal","Europe",2021-12-13,9032694,88.84,2314,15,1.475
"28180","Portugal","Europe",2021-12-14,9036437,88.87,3591,14,1.377
"28181","Portugal","Europe",2021-12-15,9040017,88.91,5800,11,1.082
"28182","Portugal","Europe",2021-12-16,9043794,88.94,5137,19,1.869
"28183","Portugal","Europe",2021-12-17,9047148,88.98,4644,24,2.36
"28184","Portugal","Europe",2021-12-18,9051248,89.02,5062,12,1.18
"28185","Portugal","Europe",2021-12-19,9055059,89.06,4266,25,2.459
"28186","Portugal","Europe",2021-12-20,9059512,89.1,2752,18,1.77
"28187","Portugal","Europe",2021-12-21,9065414,89.16,5754,16,1.574
"28188","Portugal","Europe",2021-12-22,9070723,89.21,8937,11,1.082
"28189","Portugal","Europe",2021-12-23,9076420,89.27,10549,17,1.672
"28190","Portugal","Europe",2021-12-24,9080467,89.31,12943,11,1.082
"28191","Portugal","Europe",2021-12-28,9088140,89.38,17172,19,1.869
"28192","Portugal","Europe",2021-12-29,9093923,89.44,26867,12,1.18
"28193","Portugal","Europe",2021-12-30,9099200,89.49,28659,16,1.574
"28194","Portugal","Europe",2021-12-31,9103550,89.53,30829,18,1.77
"28195","Portugal","Europe",2022-01-03,9106227,89.56,10554,10,0.983
"28196","Portugal","Europe",2022-01-04,9111594,89.61,25836,15,1.475
"28197","Portugal","Europe",2022-01-05,9115972,89.65,39570,14,1.377
"28198","Portugal","Europe",2022-01-06,9120500,89.7,39074,25,2.459
"28199","Portugal","Europe",2022-01-07,9125634,89.75,38734,17,1.672
"28200","Portugal","Europe",2022-01-08,9131139,89.8,35643,20,1.967
"28201","Portugal","Europe",2022-01-09,9136958,89.86,26419,22,2.164
"28202","Portugal","Europe",2022-01-10,9141496,89.91,20212,20,1.967
"28203","Portugal","Europe",2022-01-11,9147330,89.96,33340,28,2.754
"28204","Portugal","Europe",2022-01-12,9152373,90.01,40945,20,1.967
"28205","Portugal","Europe",2022-01-13,9156961,90.06,40134,22,2.164
"28206","Portugal","Europe",2022-01-14,9160691,90.09,40090,34,3.344
"28207","Portugal","Europe",2022-01-15,9163934,90.13,38136,33,3.246
"28208","Portugal","Europe",2022-01-16,9166226,90.15,32271,33,3.246
"28209","Portugal","Europe",2022-01-17,9167672,90.16,21917,31,3.049
"28210","Portugal","Europe",2022-01-18,9170944,90.19,43729,46,4.524
"28211","Portugal","Europe",2022-01-19,9174153,90.23,52549,33,3.246
"28212","Portugal","Europe",2022-01-20,9177196,90.26,56426,34,3.344
"28213","Portugal","Europe",2022-01-21,9179866,90.28,58530,49,4.819
"28214","Portugal","Europe",2022-01-22,9181953,90.3,58131,43,4.229
"28215","Portugal","Europe",2022-01-23,9183854,90.32,45569,30,2.95
"28216","Portugal","Europe",2022-01-24,9185301,90.34,32758,44,4.327
"28217","Portugal","Europe",2022-01-25,9187807,90.36,57657,48,4.721
"28218","Portugal","Europe",2022-01-26,9190468,90.39,65578,42,4.131
"28219","Portugal","Europe",2022-01-27,9193262,90.41,65706,41,4.032
"28220","Portugal","Europe",2022-01-28,9195316,90.43,63833,44,4.327
"28221","Portugal","Europe",2022-01-29,9197161,90.45,59194,39,3.836
"28222","Portugal","Europe",2022-01-30,9198943,90.47,45335,29,2.852
"28223","Portugal","Europe",2022-01-31,9200472,90.49,27916,49,4.819
"28224","Portugal","Europe",2022-02-01,9203539,90.52,50888,63,6.196
"28225","Portugal","Europe",2022-02-02,9206227,90.54,54693,56,5.508
"28226","Portugal","Europe",2022-02-03,9209148,90.57,50447,53,5.212
"28227","Portugal","Europe",2022-02-04,9211344,90.59,47199,50,4.917
"28228","Portugal","Europe",2022-02-05,9213869,90.62,41511,44,4.327
"28229","Portugal","Europe",2022-02-06,9241348,90.89,31431,51,5.016
"28230","Portugal","Europe",2022-02-07,9269836,91.17,17019,36,3.541
"28231","Portugal","Europe",2022-02-08,9272935,91.2,30757,44,4.327
"28232","Portugal","Europe",2022-02-09,9275578,91.22,34023,52,5.114
"28233","Portugal","Europe",2022-02-10,9277990,91.25,27651,47,4.622
"28234","Portugal","Europe",2022-02-11,9279969,91.27,24271,41,4.032
"28235","Portugal","Europe",2022-02-12,9282320,91.29,19436,50,4.917
"28236","Portugal","Europe",2022-02-13,9284712,91.31,16132,38,3.737
"28237","Portugal","Europe",2022-02-14,9286079,91.33,8463,35,3.442
"28238","Portugal","Europe",2022-02-15,9288009,91.35,18135,55,5.409
"28239","Portugal","Europe",2022-02-16,9289886,91.36,20041,46,4.524
"28240","Portugal","Europe",2022-02-17,9291799,91.38,16488,42,4.131
"28241","Portugal","Europe",2022-02-18,9293474,91.4,15482,51,5.016
"28242","Portugal","Europe",2022-02-19,9295082,91.42,14160,37,3.639
"28243","Portugal","Europe",2022-02-20,9300234,91.47,9360,35,3.442
"28244","Portugal","Europe",2022-02-21,9301289,91.48,5789,35,3.442
"28245","Portugal","Europe",2022-02-22,9302568,91.49,13103,28,2.754
"28246","Portugal","Europe",2022-02-23,9304087,91.5,13158,28,2.754
"28247","Portugal","Europe",2022-02-24,9305603,91.52,11636,19,1.869
"28248","Portugal","Europe",2022-02-25,9306947,91.53,10376,32,3.147
"28249","Portugal","Europe",2022-02-26,9309117,91.55,9851,28,2.754
"28250","Portugal","Europe",2022-02-27,9383552,92.29,7107,38,3.737
"28251","Portugal","Europe",2022-02-28,9405118,92.5,4209,24,2.36
"28252","Portugal","Europe",2022-03-01,9406152,92.51,11006,23,2.262
"28253","Portugal","Europe",2022-03-02,9406181,92.51,8833,25,2.459
"28254","Portugal","Europe",2022-03-03,9407182,92.52,12234,30,2.95
"28255","Portugal","Europe",2022-03-04,9408368,92.53,13747,21,2.065
"28256","Portugal","Europe",2022-03-05,9409511,92.54,13696,20,1.967
"28257","Portugal","Europe",2022-03-06,9412251,92.57,10066,17,1.672
"28258","Portugal","Europe",2022-03-07,9412398,92.57,5606,17,1.672
"28259","Portugal","Europe",2022-03-08,9413188,92.58,15068,32,3.147
"28260","Portugal","Europe",2022-03-09,9414096,92.59,14595,19,1.869
"28261","Portugal","Europe",2022-03-10,9415073,92.6,12794,18,1.77
"28262","Qatar","Asia",2021-04-29,554982,18.94,687,5,1.706
"28263","Qatar","Asia",2021-04-30,566576,19.33,676,8,2.73
"28264","Qatar","Asia",2021-05-01,576254,19.66,650,7,2.389
"28265","Qatar","Asia",2021-05-02,586894,20.03,646,7,2.389
"28266","Qatar","Asia",2021-05-03,604098,20.61,644,8,2.73
"28267","Qatar","Asia",2021-05-04,623715,21.28,640,3,1.024
"28268","Qatar","Asia",2021-05-05,637620,21.76,645,6,2.047
"28269","Qatar","Asia",2021-05-06,652056,22.25,593,4,1.365
"28270","Qatar","Asia",2021-05-07,667569,22.78,600,3,1.024
"28271","Qatar","Asia",2021-05-08,683413,23.32,533,6,2.047
"28272","Qatar","Asia",2021-05-09,697398,23.8,389,6,2.047
"28273","Qatar","Asia",2021-05-10,717567,24.49,397,4,1.365
"28274","Qatar","Asia",2021-05-11,738335,25.19,343,4,1.365
"28275","Qatar","Asia",2021-05-12,761809,26,392,3,1.024
"28276","Qatar","Asia",2021-05-13,784415,26.77,299,3,1.024
"28277","Qatar","Asia",2021-05-14,807773,27.56,244,2,0.682
"28278","Qatar","Asia",2021-05-15,824293,28.13,260,2,0.682
"28279","Qatar","Asia",2021-05-16,844775,28.83,256,4,1.365
"28280","Qatar","Asia",2021-05-17,866617,29.57,302,2,0.682
"28281","Qatar","Asia",2021-05-18,887984,30.3,370,4,1.365
"28282","Qatar","Asia",2021-05-19,910547,31.07,295,2,0.682
"28283","Qatar","Asia",2021-05-20,928979,31.7,313,1,0.341
"28284","Qatar","Asia",2021-05-21,945022,32.25,367,2,0.682
"28285","Qatar","Asia",2021-05-23,972007,33.17,283,1,0.341
"28286","Qatar","Asia",2021-05-24,987417,33.69,299,3,1.024
"28287","Qatar","Asia",2021-05-25,1004136,34.26,349,2,0.682
"28288","Qatar","Asia",2021-05-26,1021709,34.86,306,3,1.024
"28289","Qatar","Asia",2021-05-27,1040210,35.5,286,0,0
"28290","Qatar","Asia",2021-05-28,1055747,36.03,202,0,0
"28291","Qatar","Asia",2021-05-29,1061517,36.22,156,2,0.682
"28292","Qatar","Asia",2021-05-30,1070703,36.54,189,0,0
"28293","Qatar","Asia",2021-05-31,1083322,36.97,228,2,0.682
"28294","Qatar","Asia",2021-06-01,1094975,37.36,230,4,1.365
"28295","Qatar","Asia",2021-06-02,1106079,37.74,194,2,0.682
"28296","Qatar","Asia",2021-06-03,1111724,37.94,198,1,0.341
"28297","Qatar","Asia",2021-06-04,1117470,38.13,183,2,0.682
"28298","Qatar","Asia",2021-06-05,1125218,38.4,192,1,0.341
"28299","Qatar","Asia",2021-06-06,1134376,38.71,172,3,1.024
"28300","Qatar","Asia",2021-06-07,1146202,39.11,171,0,0
"28301","Qatar","Asia",2021-06-08,1155189,39.42,182,1,0.341
"28302","Qatar","Asia",2021-06-09,1163071,39.69,158,3,1.024
"28303","Qatar","Asia",2021-06-10,1176240,40.14,143,1,0.341
"28304","Qatar","Asia",2021-06-11,1189359,40.59,185,0,0
"28305","Qatar","Asia",2021-06-12,1197773,40.87,147,2,0.682
"28306","Qatar","Asia",2021-06-13,1207677,41.21,117,1,0.341
"28307","Qatar","Asia",2021-06-14,1219422,41.61,157,2,0.682
"28308","Qatar","Asia",2021-06-15,1232183,42.05,146,0,0
"28309","Qatar","Asia",2021-06-16,1239733,42.3,165,0,0
"28310","Qatar","Asia",2021-06-17,1246374,42.53,127,2,0.682
"28311","Qatar","Asia",2021-06-18,1254123,42.8,184,1,0.341
"28312","Qatar","Asia",2021-06-19,1259610,42.98,184,0,0
"28313","Qatar","Asia",2021-06-20,1265752,43.19,107,1,0.341
"28314","Qatar","Asia",2021-06-21,1273636,43.46,130,0,0
"28315","Qatar","Asia",2021-06-22,1279866,43.67,189,1,0.341
"28316","Qatar","Asia",2021-06-23,1291012,44.05,154,2,0.682
"28317","Qatar","Asia",2021-06-24,1308335,44.65,105,1,0.341
"28318","Qatar","Asia",2021-06-25,1330386,45.4,87,1,0.341
"28319","Qatar","Asia",2021-06-26,1343791,45.85,125,0,0
"28320","Qatar","Asia",2021-06-27,1365310,46.59,102,0,0
"28321","Qatar","Asia",2021-06-28,1385538,47.28,118,0,0
"28322","Qatar","Asia",2021-06-29,1407267,48.02,143,0,0
"28323","Qatar","Asia",2021-06-30,1430215,48.8,118,2,0.682
"28324","Qatar","Asia",2021-07-01,1448984,49.44,146,1,0.341
"28325","Qatar","Asia",2021-07-02,1472225,50.24,133,0,0
"28326","Qatar","Asia",2021-07-03,1480606,50.52,103,1,0.341
"28327","Qatar","Asia",2021-07-04,1488632,50.8,121,0,0
"28328","Qatar","Asia",2021-07-05,1497510,51.1,93,1,0.341
"28329","Qatar","Asia",2021-07-06,1506968,51.42,93,1,0.341
"28330","Qatar","Asia",2021-07-07,1517685,51.79,158,2,0.682
"28331","Qatar","Asia",2021-07-08,1529336,52.19,113,2,0.682
"28332","Qatar","Asia",2021-07-09,1538870,52.51,144,0,0
"28333","Qatar","Asia",2021-07-10,1543044,52.65,97,1,0.341
"28334","Qatar","Asia",2021-07-11,1547138,52.79,86,0,0
"28335","Qatar","Asia",2021-07-12,1554131,53.03,146,0,0
"28336","Qatar","Asia",2021-07-13,1561742,53.29,142,0,0
"28337","Qatar","Asia",2021-07-14,1572060,53.64,134,0,0
"28338","Qatar","Asia",2021-07-15,1581832,53.98,131,0,0
"28339","Qatar","Asia",2021-07-16,1592895,54.36,133,0,0
"28340","Qatar","Asia",2021-07-17,1596287,54.47,116,0,0
"28341","Qatar","Asia",2021-07-18,1607051,54.84,118,0,0
"28342","Qatar","Asia",2021-07-19,1624329,55.43,124,0,0
"28343","Qatar","Asia",2021-07-20,1636850,55.86,108,0,0
"28344","Qatar","Asia",2021-07-21,1642175,56.04,128,1,0.341
"28345","Qatar","Asia",2021-07-22,1658628,56.6,196,0,0
"28346","Qatar","Asia",2021-07-23,1670850,57.02,114,0,0
"28347","Qatar","Asia",2021-07-24,1674625,57.14,124,0,0
"28348","Qatar","Asia",2021-07-26,1688015,57.6,178,0,0
"28349","Qatar","Asia",2021-07-27,1695471,57.86,146,0,0
"28350","Qatar","Asia",2021-07-28,1701868,58.07,225,1,0.341
"28351","Qatar","Asia",2021-07-29,1707642,58.27,158,0,0
"28352","Qatar","Asia",2021-07-30,1724741,58.85,172,0,0
"28353","Qatar","Asia",2021-07-31,1726939,58.93,162,0,0
"28354","Qatar","Asia",2021-08-01,1738890,59.34,151,0,0
"28355","Qatar","Asia",2021-08-02,1754762,59.88,150,0,0
"28356","Qatar","Asia",2021-08-03,1769513,60.38,170,0,0
"28357","Qatar","Asia",2021-08-04,1772225,60.47,164,0,0
"28358","Qatar","Asia",2021-08-05,1802967,61.52,181,0,0
"28359","Qatar","Asia",2021-08-06,1813244,61.87,218,0,0
"28360","Qatar","Asia",2021-08-07,1814792,61.93,199,0,0
"28361","Qatar","Asia",2021-08-08,1816789,62,217,0,0
"28362","Qatar","Asia",2021-08-09,1825895,62.31,210,0,0
"28363","Qatar","Asia",2021-08-10,1836724,62.68,220,0,0
"28364","Qatar","Asia",2021-08-11,1852885,63.23,227,0,0
"28365","Qatar","Asia",2021-08-13,1866442,63.69,244,0,0
"28366","Qatar","Asia",2021-08-14,1871303,63.86,194,0,0
"28367","Qatar","Asia",2021-08-15,1877541,64.07,187,0,0
"28368","Qatar","Asia",2021-08-16,1909143,65.15,260,0,0
"28369","Qatar","Asia",2021-08-17,1927166,65.76,269,0,0
"28370","Qatar","Asia",2021-08-18,1935266,66.04,218,0,0
"28371","Qatar","Asia",2021-08-19,1946381,66.42,306,0,0
"28372","Qatar","Asia",2021-08-20,1958680,66.84,221,0,0
"28373","Qatar","Asia",2021-08-22,1981612,67.62,205,0,0
"28374","Qatar","Asia",2021-08-23,1991097,67.94,289,0,0
"28375","Qatar","Asia",2021-08-24,2006509,68.47,217,0,0
"28376","Qatar","Asia",2021-08-25,2027159,69.17,216,0,0
"28377","Qatar","Asia",2021-08-26,2039375,69.59,233,0,0
"28378","Qatar","Asia",2021-08-29,2094413,71.47,179,0,0
"28379","Qatar","Asia",2021-08-31,2130858,72.71,173,0,0
"28380","Qatar","Asia",2021-09-01,2152194,73.44,166,0,0
"28381","Qatar","Asia",2021-09-02,2164079,73.85,177,0,0
"28382","Qatar","Asia",2021-09-04,2167073,73.95,157,0,0
"28383","Qatar","Asia",2021-09-06,2191460,74.78,189,1,0.341
"28384","Qatar","Asia",2021-09-08,2201669,75.13,165,0,0
"28385","Qatar","Asia",2021-09-09,2209836,75.41,143,0,0
"28386","Qatar","Asia",2021-09-11,2218292,75.7,147,0,0
"28387","Qatar","Asia",2022-03-03,2575934,87.9,181,0,0
"28388","Qatar","Asia",2022-03-17,2590587,88.4,68,0,0
"28389","Qatar","Asia",2022-03-24,2593517,88.5,115,0,0
"28390","Qatar","Asia",2022-04-14,2602309,88.8,119,0,0
"28391","Qatar","Asia",2022-05-05,2611100,89.1,69,0,0
"28392","Romania","Europe",2021-01-30,101304,0.53,2668,68,3.555
"28393","Romania","Europe",2021-01-31,106196,0.56,1825,71,3.712
"28394","Romania","Europe",2021-02-01,123048,0.64,1313,67,3.503
"28395","Romania","Europe",2021-02-02,138348,0.72,2676,111,5.803
"28396","Romania","Europe",2021-02-03,152025,0.79,2752,87,4.548
"28397","Romania","Europe",2021-02-04,165515,0.87,2668,75,3.921
"28398","Romania","Europe",2021-02-05,182665,0.95,2580,73,3.816
"28399","Romania","Europe",2021-02-06,193121,1.01,2611,61,3.189
"28400","Romania","Europe",2021-02-07,200144,1.05,1975,72,3.764
"28401","Romania","Europe",2021-02-08,230285,1.2,1319,80,4.182
"28402","Romania","Europe",2021-02-09,263212,1.38,2797,95,4.967
"28403","Romania","Europe",2021-02-10,299518,1.57,3048,79,4.13
"28404","Romania","Europe",2021-02-11,334187,1.75,2644,65,3.398
"28405","Romania","Europe",2021-02-12,369464,1.93,2550,77,4.026
"28406","Romania","Europe",2021-02-13,400749,2.1,2415,48,2.509
"28407","Romania","Europe",2021-02-14,427340,2.23,1872,41,2.143
"28408","Romania","Europe",2021-02-15,454168,2.37,1331,79,4.13
"28409","Romania","Europe",2021-02-16,481340,2.52,2676,81,4.235
"28410","Romania","Europe",2021-02-17,505479,2.64,2815,62,3.241
"28411","Romania","Europe",2021-02-18,526475,2.75,3058,71,3.712
"28412","Romania","Europe",2021-02-19,547115,2.86,2712,79,4.13
"28413","Romania","Europe",2021-02-20,562771,2.94,2721,57,2.98
"28414","Romania","Europe",2021-02-21,576125,3.01,2419,52,2.719
"28415","Romania","Europe",2021-02-22,589640,3.08,1634,47,2.457
"28416","Romania","Europe",2021-02-23,601572,3.15,3382,119,6.221
"28417","Romania","Europe",2021-02-24,611552,3.2,3337,73,3.816
"28418","Romania","Europe",2021-02-25,614546,3.21,3923,81,4.235
"28419","Romania","Europe",2021-02-26,615964,3.22,3761,66,3.45
